track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,sections,target,chart_date,duration_ms,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists
Metastaseis,Iannis Xenakis,spotify:track:1efDBHuz4k6Zei6chsAwfq,0.128,0.18899999999999997,9,-21.288,0,0.0595,0.307,0.161,0.0412,0.0389,68.404,4,19,0,,460773,20,2008-01-01,0,39,20959,3,"['399s62PfwKlLnrLvBjWFYB', '5GlB0H2IPdfWUwRr7mfN3r', '5LZsegaUU9a4Dd9rlODgvB']"
A Rock And Roll Örökké Éltet,Kalapács,spotify:track:1DeYEYTao9Glg3qo53ZYlr,0.527,0.993,7,-2.7310000000000003,1,0.0844,0.000105,0.0,0.115,0.221,99.98899999999999,4,12,0,,269680,3,2006-11-13,0,29,7969,1,['6RdDzFhiw4epgYFekWNSlg']
Pounding Metal,Exciter,spotify:track:47XYw9EUxucHfkqdQDyBrD,0.28800000000000003,0.7340000000000001,11,-11.385,0,0.0588,2.36e-05,0.00112,0.0598,0.6509999999999999,174.51,4,12,0,,275466,15,2009-05-12,0,29,29793,1,['1jH2JkQvdH6R63yORA8GTd']
Mil Demonios,Moderatto,spotify:track:2LSa3F2AZldoF2jSCxG5re,0.647,0.46799999999999997,2,-8.871,1,0.0263,0.0827,0.0027600000000000003,0.0807,0.262,140.034,4,10,0,,259398,64,2008-01-01,0,66,538911,1,['5XsWrYhwadPBjW20qYbdZg']
Odakkarai - Language: Tamil; Genre: Folk,Pushpavanam Kuppusamy,spotify:track:5oEFS87aa2Fp6mhZnMOb2W,0.7090000000000001,0.621,7,-7.629,0,0.0521,0.534,0.0,0.0939,0.8959999999999999,161.933,3,17,0,,348373,0,2003-01-01,0,34,5719,1,['7mlyuQNP02Vp1Jyio9KJrO']
Sisu Sinivalkoinen,Sotajumala,spotify:track:3neCXNIiesLIVQu9UgM8rh,0.39899999999999997,0.958,4,-5.625,0,0.158,0.000272,0.0686,0.20600000000000002,0.139,105.191,4,9,0,,165106,3,2004-09-27,0,19,3394,1,['3Oi2ljwxFdwKZvBrx19GUz']
The Path to Decay,Sirenia,spotify:track:6ra64THDnWd70QFYfFug0h,0.33899999999999997,0.935,1,-4.646,0,0.0613,0.0286,0.435,0.105,0.147,171.96,4,11,0,,257880,7,2009-11-27,0,47,150561,1,['5FXMcILCOMjljRTV6cLoiE']
Enshrouded (In the River of Eternity),Crematory,spotify:track:4HhMKFtZGgTnboUEObxIqh,0.159,0.893,5,-9.49,0,0.128,1.15e-06,0.9570000000000001,0.109,0.391,100.727,4,12,0,,277493,4,2009-02-27,0,36,38856,1,['4q2uhIfBHCNlwXYvQdnzvS']
Folk Tale,Arnold Bax,spotify:track:4GDhLmC5yMj04vTiVxjqkG,0.155,0.0716,7,-23.035,0,0.0459,0.982,0.7959999999999999,0.0699,0.0716,76.468,1,20,0,,488986,0,2006-11-16,0,38,2947,3,"['3qu7PRI4DKHhf9vo4rXXxn', '4XqdJFcQtKQ6ZD9qpBHZkr', '0g33P9zonyHhsIQJ1LUC8X']"
KNIGHT OF THE WIND,Crush 40,spotify:track:3yvFgbpN9zxx050LtJH6u7,0.28800000000000003,0.887,8,-6.172999999999999,1,0.0551,6.79e-06,0.335,0.18,0.621,84.459,4,15,0,,271920,34,2009-03-06,0,52,54370,1,['4gNEgDZhEu6ldAI2wWdZsL']
Classical Instrumental: Siva Siva - Raga: Pantuvarali,Kunnakudi Vaidyanathan,spotify:track:5HWW9BRhushgfFBLhvxw2X,0.49,0.568,11,-12.465,1,0.0606,0.9690000000000001,0.369,0.354,0.478,106.118,4,22,0,,544706,0,2000-01-01,0,21,12118,1,['62FaUNuh9WuO4932LEQWyr']
Arcana,Edgard Varèse,spotify:track:15BP8nUb3oUEP7hRy4mFoz,0.212,0.35,11,-16.027,1,0.0704,0.9229999999999999,0.516,0.0852,0.0395,73.96,4,35,0,,1126093,18,2001-08-22,0,48,19717,3,"['0enRaCZSvIUa2nVC7I4roi', '62QURushyB5wug2XPwajwK', '1n6p9tBHDJO0fJxUFSpzZ9']"
Jäspöds Polska / Frejas Hymne,Trio Mio,spotify:track:1Xmbrt18l3bkj4j7QBamES,0.313,0.196,7,-12.142000000000001,1,0.0347,0.95,0.0254,0.313,0.243,140.502,4,12,0,,328440,1,2005-01-01,0,11,426,1,['1YSv5pS7iY49Ech2SfHryX']
Erla's Waltz,Ólafur Arnalds,spotify:track:5Ag8TTr1IdnqqLWJjVwpsl,0.44299999999999995,0.11,6,-18.593,0,0.0955,0.996,0.9590000000000001,0.0882,0.152,66.48100000000001,4,7,0,,134714,45,2009-08-31,0,71,524452,1,['7E3BRXV9ZbCt5lQTCXMTia']
The Day - We Fell in Love,Appaloosa,spotify:track:1YPDHkZIQzLINvUZNmJSgH,0.53,0.622,0,-5.535,1,0.0263,0.00645,0.00023700000000000001,0.0983,0.142,105.985,4,7,0,,226401,20,2009-02-02,0,16,1990,1,['66PjIxw8jYYgPCAx8jZBK8']
The Night,Scooter,spotify:track:4EsCqfOiFMmrSeJY4sHiqg,0.52,0.948,8,-5.242000000000001,0,0.0344,0.00424,0.00975,0.9179999999999999,0.478,142.984,4,9,0,,202906,18,2003-03-31,0,72,485953,1,['0HlxL5hisLf59ETEPM3cUA']
Vasen - Folk Aesthetic Version,Tenhi,spotify:track:0URqqIb2EgAUVqosS7kWaL,0.45799999999999996,0.341,9,-12.636,0,0.19,0.852,0.595,0.23600000000000002,0.125,180.335,3,17,0,,578093,3,2007-08-10,0,34,17851,1,['7jd9BYVXgcRC0yfoC7NGWW']
Pop 3,GAS,spotify:track:4EIGit0b2tPnfp4jPdrtKZ,0.19699999999999998,0.35100000000000003,2,-20.048,0,0.040999999999999995,0.7240000000000001,0.9179999999999999,0.109,0.182,84.60799999999999,3,36,0,,661453,30,2000-01-01,0,40,26375,1,['0J8cNhY7V2NoRt9O6uCeUX']
Black Metal - Live,Venom,spotify:track:5S3xorINW2T7ZwdFl9rilj,0.0968,0.754,2,-5.395,1,0.102,3.1e-05,0.0148,0.134,0.0608,86.094,5,7,0,,261688,21,2006-01-01,0,49,297628,1,['5fwaejlOHVBAw1KhIPPaQe']
Asik Vaysel,Joe Satriani,spotify:track:0CYKwYQwbc7QZOB1gzNt7B,0.318,0.951,9,-6.8629999999999995,1,0.0717,0.00783,0.945,0.312,0.345,179.077,4,18,0,,462213,19,2008-04-01,0,60,445854,1,['2yzxX2DI9LFK8VFTyW2zZ8']
Lion One,Brant Bjork,spotify:track:6KHbuupBE1Y4Qomi9arguK,0.33,0.779,0,-9.761000000000001,1,0.0409,0.000226,0.536,0.0507,0.11199999999999999,148.10399999999998,4,21,0,,627600,17,2008-01-01,0,45,66368,1,['538ZIoOw6wW1xdjuIaQHOS']
Step By Step - Big Room Mix,Laidback Luke,spotify:track:2BXxgxW9U3qdt81ackRLcJ,0.648,0.875,0,-4.64,0,0.0567,0.0007469999999999999,0.787,0.5770000000000001,0.391,128.004,4,12,0,,393692,14,2009-11-24,0,65,370178,3,"['53cQZtWDwDJwVCNZlfJ6Qk', '0l59CBSPDfKBXlyHya0pew', '3MOsOjjMai9Q0QRxqOoozw']"
Darling Angel,Rebel Souljahz,spotify:track:6hq4mlXQ4pLqOk2wQaTvhH,0.73,0.5670000000000001,9,-5.669,1,0.0409,0.529,0.0,0.0623,0.861,137.95600000000002,4,11,0,,245933,48,2008-03-28,0,51,71967,1,['6DW0QgM048WZ1eDJfq9ZhS']
42 vexations,Dom Pub,spotify:track:60qgoupfzVr4Bccw5U1DAe,0.675,0.007659999999999999,11,-32.584,1,0.3,0.996,0.97,0.0994,0.38,130.817,4,169,0,,4170226,33,2009-11-03,0,70,492021,3,"['1EGUefknrsBH81C1RpwLZj', '459INk8vcC0ebEef82WjIK', '3OT9m4vPq1W6feUuCuaXzi']"
That's Us/Wild Combination,Arthur Russell,spotify:track:4Kh2MJAy65AfHFdGqBg1Jw,0.66,0.406,1,-13.341,0,0.0435,0.436,0.00024300000000000002,0.19699999999999998,0.447,137.635,4,13,0,,418493,55,2000-02-13,0,53,81865,1,['3iJJD5v7oIFUevW4N5w5cj']
Elevation,Chico Hamilton,spotify:track:1jvFIwZuBLH2ANecYbJRJd,0.53,0.452,8,-8.294,0,0.0307,0.47,0.645,0.341,0.353,104.787,3,16,0,,398680,1,2008-04-29,0,30,6055,1,['31NF3yc9DoAdh2bgR6mY04']
Walk Like a Man - 2006 Remaster,Frankie Valli & The Four Seasons,spotify:track:7mCNhND2XuUmru1ErHLZbr,0.706,0.7140000000000001,3,-7.666,1,0.0336,0.5720000000000001,4.57e-06,0.0825,0.9359999999999999,118.20700000000001,4,9,0,,138066,16,2006-09-12,0,68,398095,1,['6mcrZQmgzFGRWf7C0SObou']
Build Me A House,Greg Behrendt,spotify:track:7m3m95Asi9wzIGoJbKfzZP,0.502,0.6759999999999999,6,-16.105,1,0.943,0.775,0.0,0.845,0.17600000000000002,80.877,4,6,0,,130240,0,2009-11-10,0,20,2980,1,['4yVO8c9iA08ISK0R0qegz4']
Post Apocolaspe Punk,Abney Park,spotify:track:2KHM1ICc7ezu66Ir8m4V43,0.428,0.9109999999999999,4,-5.807,0,0.052000000000000005,0.102,0.18,0.24600000000000002,0.815,199.69299999999998,4,7,0,,124480,12,2008-04-17,0,41,35490,1,['0Wv385aRvyuQLODQLsT8Zl']
The Forest Whispers My Name (made famous by Cradle Of Filth),Willow Wisp,spotify:track:09ni4KV0bJ2gNdp04ArObp,0.233,0.976,1,-4.162,1,0.153,0.00016299999999999998,0.85,0.134,0.24600000000000002,131.27700000000002,4,7,0,,266546,2,2009-01-01,0,1,104,1,['771DFRDvhmYiqAulQi1jwO']
My Mind's Eye,Sirenia,spotify:track:6aVIJwJs8ljs7g1K2bVtQG,0.5,0.915,11,-3.701,0,0.0594,0.0004,0.00507,0.0923,0.425,141.986,4,10,0,,218279,0,2007-10-26,0,47,150561,1,['5FXMcILCOMjljRTV6cLoiE']
Allehelgens Dod I Helveds Rike,Dimmu Borgir,spotify:track:1m09qMhjcjpo4mz4RF3Inv,0.0744,0.9740000000000001,1,-3.1719999999999997,0,0.0969,1.75e-05,0.304,0.452,0.0609,68.207,4,17,0,,333893,0,2003-09-28,0,56,335154,1,['6e8ISIsI7UQZPyEorefAhK']
The Fruit That Got Away,David Rovics,spotify:track:0JuHGHBM4kdINqDvhp5w4F,0.6709999999999999,0.428,10,-10.272,1,0.052000000000000005,0.231,0.0,0.10400000000000001,0.552,107.12,4,8,0,,133400,0,2008-09-25,0,32,4975,1,['0HWPt04Mf5xOmv70oKdbtn']
"...sexy-Mini-Super-Flower-Pop-Op-Alles Ist Drin', Pt. 1 - Mascara Mix",To Rococo Rot,spotify:track:2AAbFp8jGeAKBro5aSlgGZ,0.581,0.665,11,-14.100999999999999,0,0.12300000000000001,0.0128,0.879,0.21,0.741,109.76,3,11,0,,292320,3,2000-01-01,0,27,7449,2,"['0DRlmNJq133uYhzXxJfF3a', '6ARmHLPAFomEnX7bQID9Ix']"
Pitchblack Darkness - Live @ North Sea Jazz 2009 (Thanks to Radio 6),Kyteman,spotify:track:172rokzevgRbCgSUpro3Vf,0.5529999999999999,0.526,8,-11.331,1,0.11800000000000001,0.626,3.6e-05,0.9640000000000001,0.321,92.38,4,10,0,,292813,9,2009-08-25,0,40,21259,1,['1t0yREjD6veswRoDdXp4cK']
Rock 'N Roll Garnison,Chevreuil,spotify:track:2s7nWzl4c6c0mg7KOtVTvo,0.445,0.596,4,-9.314,0,0.0471,0.0264,0.48200000000000004,0.121,0.41100000000000003,102.08200000000001,3,11,0,,354373,0,2004-01-01,0,3,817,1,['6wtquivdN3TsqBjDxw1Q3q']
"Religious Wars (live,Subhumans)",Nausea,spotify:track:2iGTiqDdh6UimpLwLd3g40,0.19699999999999998,0.938,10,-6.968,0,0.14800000000000002,0.026000000000000002,0.0626,0.38799999999999996,0.33,213.233,4,5,0,,124253,5,2005-01-01,0,28,497,1,['2ppBcpxOqehpLJuJQIRnKM']
Komodo - Tea Mix,Mauro Picotto,spotify:track:3CXxSXTg8101wL4P3GsFEw,0.745,0.657,4,-8.732000000000001,0,0.0469,0.0152,0.813,0.115,0.16,137.665,4,17,0,,476440,0,2009-06-08,0,54,50296,1,['0MNSDAOCHF7f2ZfAYxZ9bp']
Drown The Inland Mere,Novembers Doom,spotify:track:2VoBsZQdQ2JxHRb0GTjg8X,0.396,0.9740000000000001,6,-4.503,1,0.109,1.67e-05,0.0489,0.0571,0.11900000000000001,159.774,4,16,0,,360693,0,2007-01-01,0,37,36008,1,['7CPjagX3gF7woK0P7YNuKd']
全力少年,Sukima Switch,spotify:track:3Ztjw8utVpcrzms1RrsJvR,0.639,0.79,2,-4.156000000000001,1,0.0263,0.25,0.0,0.299,0.733,133.94799999999998,4,11,0,,272746,61,2005-07-20,0,62,669396,1,['0wRzWf3I4lUl9hdFF5uL0m']
Álom Rock And Roll,Szandi,spotify:track:0MtDL960rtLKbSA2DGRc33,0.551,0.899,11,-4.584,1,0.0476,0.0498,0.0,0.0861,0.865,190.00400000000002,4,12,0,,239453,0,2009-04-01,0,22,2552,1,['07TnPir7SZw3sWE9CE8aDr']
The Freezing Moon,Mayhem,spotify:track:4bisYzu8op8HSacxOvHLu0,0.156,0.884,2,-10.481,1,0.0648,0.0204,0.105,0.316,0.138,92.544,4,13,0,,375560,27,2008-04-21,0,51,229234,1,['0dR10i73opHXuRuLbgxltM']
Creation Of Death,Shade Empire,spotify:track:0uAfAuieOIbrQAbw1lTKSZ,0.28800000000000003,0.9790000000000001,5,-2.24,1,0.124,0.000571,0.0108,0.21,0.201,176.248,4,17,0,,268800,0,2009-01-01,0,32,17662,1,['7vdH23uIvKDe36XYLQZTeH']
"Troisième Concert, Excerpt From Clavecin En Concert: I. La Lapoplinière",Jean-Philippe Rameau,spotify:track:5e6PybvET7oMWpxB06b1e3,0.221,0.16,8,-23.068,1,0.0401,0.752,0.0284,0.138,0.502,132.812,4,12,0,,246902,8,2009-09-15,0,54,53410,5,"['4JSWO1Pf2zV991fq64uAce', '4NZRSSWL98NOusNDAzbfD3', '775bHID9pHPwIYrW6zh9lS', '3Me9jzuGYLvMHhrvaKNuQK', '4cJE3QozukoSONwTxtP7ca']"
Hypnotic Tango - Radio Mix,Master Blaster,spotify:track:4rTFTbD8PCn8EDXDg5PPts,0.7,0.9420000000000001,10,-8.024,1,0.0357,0.0829,0.7090000000000001,0.268,0.61,134.97299999999998,4,9,0,,174828,33,2007-05-15,0,53,23894,1,['0x6v7KDiu5YRgHIx7d2Qkm']
The Silent Killing,Burden Of Grief,spotify:track:5n64U3GkLTT1jr8xIv7fLn,0.361,0.9840000000000001,2,-4.053999999999999,1,0.113,5.54e-06,0.0114,0.19699999999999998,0.124,104.47399999999999,4,12,0,,249746,1,2009-01-01,0,11,1764,1,['78U51rYQTfbRhmES0tFTED']
Great Penitential Canon of St. Andrew of Crete: Kontakion,Choir of the Monks of Chevetogne,spotify:track:6hRoSjBKoxmdhNrS5YplFt,0.213,0.12300000000000001,10,-19.748,1,0.0442,0.978,0.7090000000000001,0.109,0.0371,128.869,3,8,0,,157400,8,2000-12-12,0,29,1262,1,['0EZvxwVGQim1vZFiJLkh1p']
The Fractal Effect,After The Burial,spotify:track:0xMI55IEqGzZlJmmB1EVYe,0.45399999999999996,0.986,5,-3.927,1,0.179,9.55e-06,0.38,0.154,0.163,109.76799999999999,4,8,0,,230720,29,2008-01-01,0,56,198020,1,['0uNj4RxFjG0iVPlZS753en']
Finnegan's Wake,Beatnik Turtle,spotify:track:5JIza222L6Fsrnog8bnMNS,0.64,0.47,10,-11.73,1,0.0346,0.52,0.0,0.083,0.78,120.10799999999999,1,12,0,,225200,0,2008-01-01,0,2,80,1,['4gLFKgGlbSeeiceJuvTHOw']
Made - Live,Lisa McClendon,spotify:track:4dfOmKc1SD4EmVpJws9Tbr,0.5,0.7979999999999999,5,-4.308,0,0.171,0.564,0.0,0.8059999999999999,0.5870000000000001,95.09200000000001,4,6,0,,169480,7,2006-01-01,0,33,18185,1,['3ky0VIWLRaxxAyq3f8KWd1']
Unleash the Dogs of War,Hirax,spotify:track:6x9O8THwoICAKp0Cg2YKOi,0.369,0.7859999999999999,7,-6.265,1,0.1,0.00045099999999999996,0.000265,0.941,0.18100000000000002,108.604,4,24,0,,694600,0,2009-04-01,0,28,40346,1,['1bCQy78PGFkaaHafPbsEnm']
Guerrero Verde,Garrobos,spotify:track:2ywgfFdGpFmGBSASsz2jW6,0.5529999999999999,0.871,7,-8.433,1,0.0789,0.00021400000000000002,0.00123,0.23,0.579,95.445,4,11,0,,217653,0,2001-12-12,0,30,10442,1,['3dnXteiq4xrw0CY7Oj4hgU']
Mi Destino,Allison,spotify:track:07MWoC4pmDx3N3dEHvRh88,0.447,0.627,6,-6.747000000000001,1,0.0307,0.0785,0.0,0.171,0.51,170.041,4,8,0,,205973,36,2006-01-01,0,58,357046,1,['4AP5EFbVVcBv8cfyqO0oqr']
Life Is Too Short,Kai Tracid,spotify:track:3Fx10TNMymZHkK2WZ6b9AX,0.574,0.807,0,-7.71,1,0.047,0.008740000000000001,0.0965,0.106,0.624,135.004,4,7,0,,221204,39,2002-05-20,0,52,23061,1,['0frSMmZSEdr8pVRi8PBSwF']
Fat Guys Gotta Rock,Hot Waffles,spotify:track:7lH2QXEmCRQzMCYJ1fY50u,0.5379999999999999,0.956,9,-3.5,1,0.0334,0.00621,0.0,0.0919,0.873,104.41,4,8,0,,149440,0,2008-03-13,0,1,100,1,['7mjvkmV2ZMIhpSxeV931cS']
Shonen Heart,Home Made Kazoku,spotify:track:6dmRLLkwPKFvAHRgM6cBY6,0.767,0.861,10,-6.375,0,0.0431,0.0624,0.0,0.20600000000000002,0.711,117.984,4,8,0,,235413,33,2005-01-01,0,43,64295,1,['2KnTQRef7hcVlK7vO9wPzI']
The One,Rebel Souljahz,spotify:track:1c3PgXGUxe7q1YtyPYMnUx,0.826,0.514,2,-6.275,1,0.0519,0.23399999999999999,0.0,0.302,0.884,141.859,4,12,0,,237160,51,2008-03-28,0,51,71967,1,['6DW0QgM048WZ1eDJfq9ZhS']
Vanessa From Queens,Stephen Malkmus,spotify:track:15h2cWbzZJVgpMDZDsqBdn,0.7240000000000001,0.649,7,-9.205,1,0.028999999999999998,0.6459999999999999,0.8390000000000001,0.0529,0.479,122.294,4,10,0,,201173,38,2003-03-18,0,42,46825,2,"['0WISkx0PwT6lYWdPqKUJY8', '7uStwCeP54Za8gXUFCf5L7']"
Ae Dil Mujhe Asi Jagah Le,Talat Mahmood,spotify:track:3X7PmxLB9U2puWK5l9tbC7,0.46799999999999997,0.299,10,-15.672,1,0.0341,0.9420000000000001,0.9009999999999999,0.207,0.653,89.103,4,5,0,,191211,14,2008-03-25,0,35,238670,1,['2fi9hpqNbi5neTbKSqG0vW']
Just Another Day - Live,Lisa McClendon,spotify:track:2cLrLtfuGVA5R4S1EIYbC3,0.622,0.718,0,-4.974,0,0.0566,0.605,0.0,0.754,0.5660000000000001,98.67200000000001,4,10,0,,301973,9,2006-01-01,0,33,18185,1,['3ky0VIWLRaxxAyq3f8KWd1']
World Unfolds,Mind Eraser,spotify:track:57C9C4eFjSBGTtpcr8O64m,0.15,0.956,3,-5.287000000000001,1,0.147,1.63e-05,0.149,0.113,0.087,153.624,4,3,0,,44173,1,2005-01-01,0,21,6099,1,['3w3mOjPtWGFO4O9ZRkvPWa']
Train Of Flesh,Turbonegro,spotify:track:1NFpRYJOMia6XBjYnWXPLI,0.083,0.9690000000000001,2,-3.083,0,0.0873,0.00967,0.386,0.379,0.22899999999999998,171.644,4,6,0,,143693,11,2003-05-20,0,52,116638,1,['191rVxQbbZ05wcICUSvLkz']
That Famous Ol' Spiced,Alestorm,spotify:track:5R3ODwmV6JozVZswObWHU1,0.209,0.9690000000000001,1,-3.9219999999999997,1,0.162,1.25e-05,0.000125,0.147,0.368,159.341,4,16,0,,285866,28,2009-06-02,0,64,420647,1,['3OpqU68JpZlzvjAJj3B2Da']
Maki Mannami - Lotus Sun,Nicola Conte,spotify:track:2LdzUVLYe6QD9L2aPmVPYI,0.667,0.461,4,-9.097999999999999,0,0.0284,0.607,2.9100000000000003e-05,0.14,0.40399999999999997,83.985,4,12,0,,261041,32,2009-11-10,0,48,35803,1,['5dUI54FMDxPqaXbNs4kLpB']
Rock Bottom,Scooter,spotify:track:0L2RHuJ4Jo0myMpqvYNnML,0.58,0.988,8,-5.145,1,0.0696,0.00634,0.000684,0.321,0.239,143.066,4,9,0,,208880,17,2005-11-04,0,72,485953,1,['0HlxL5hisLf59ETEPM3cUA']
Hanuman Chalisa,Govind Das,spotify:track:64fOcs0pOjB67ViC4GMHxh,0.34,0.509,7,-11.887,0,0.0431,0.563,0.000138,0.109,0.34600000000000003,108.834,4,18,0,,691480,27,2007-07-02,0,33,2880,2,"['7G35TSwUM8xttVQyxIlCmu', '1VPJ6t0Us3JlKK7eVmAAub']"
Rubber Biscuit,The Chips,spotify:track:4ATQECfDqnrEThaQGJp6T4,0.563,0.698,5,-11.457,1,0.19699999999999998,0.9279999999999999,4.4200000000000004e-05,0.135,0.958,129.715,4,5,0,,129066,30,2003-12-16,0,23,635,1,['1R5vubADNUPEI4YGchvHW9']
"Hakuna Matata - From ""The Lion King""/Soundtrack",Nathan Lane,spotify:track:6JVMZsNrp4s6kfFMKZITbM,0.418,0.32799999999999996,0,-17.067,1,0.127,0.622,1.74e-05,0.128,0.68,164.315,4,13,0,,213733,44,2001-01-01,0,63,27886,4,"['0P0do9GwiSgweSF6Ui3mrv', '0RH6EMxqfzCEB7QCSKQ4xr', '5UdPkKWd8YNR5xGcmqH9QJ', '5xk0kRuXn1zToTHpHAqpui']"
Mujhe Tum Nazar Se Gira To Rahe Ho,Mehdi Hassan,spotify:track:6D5YqPRZo1OfpD2cy5hUz1,0.513,0.359,8,-11.288,1,0.0371,0.971,9.85e-05,0.218,0.741,120.251,4,9,0,,235173,28,2008-12-01,0,39,256137,1,['73Qu5twIpvKmLU0rPaEJi4']
Electricity,Apoptygma Berzerk,spotify:track:1W66ipkDErMt8s9Ht5e2cB,0.568,0.987,0,-5.8870000000000005,1,0.0317,0.0264,0.5479999999999999,0.19399999999999998,0.6629999999999999,144.84799999999998,4,13,0,,303973,0,2007-04-01,0,48,54591,1,['3OHbToMuJihWhRcqzKjpBd']
"Tűzkeresztség II. (Rock N' Roll, Csak Rock N' Roll)",Ossian,spotify:track:1GR66dmTGf0M2Cti8yx1mC,0.6709999999999999,0.778,10,-2.978,0,0.0386,0.0021899999999999997,0.517,0.0696,0.47600000000000003,117.029,4,13,0,,260493,6,2004-09-13,0,43,16416,1,['52spPXU6EzdqT0TT1WuAWx']
Gana Sudharasame - Balamurali Ragavardhini (Vivadi) Rupaka,M. Balamuralikrishna,spotify:track:3tBNs0XBtMzXheP8CgUcFQ,0.501,0.373,5,-11.395,0,0.0575,0.988,0.557,0.106,0.304,81.497,3,13,0,,364093,0,2006-09-28,0,30,17961,1,['4OTsinUjquvK195Hgs3u8I']
Triumph of Metal,Countess,spotify:track:6igssofczcuhoOHmYWkt8R,0.233,0.498,5,-11.579,1,0.0528,0.6609999999999999,0.456,0.408,0.18899999999999997,133.842,4,22,0,,440040,0,2001-04-01,0,11,1131,1,['6knDZcDZ3KR7XmO62z6Dup']
Disco Future,Metal Boys,spotify:track:2uBBguVnF6DhHJkKgDjBxj,0.7509999999999999,0.355,8,-15.202,1,0.114,0.0020800000000000003,0.0,0.0991,0.115,130.68,4,15,0,,457253,0,2004-01-01,0,9,171,1,['1y3Q57xD9AZlzl99jEelKz']
Break Up To The Sunshine - House Edit Instrumental,Timewarp Inc,spotify:track:4tftXkWjNPLf3JosLnweAi,0.815,0.8959999999999999,10,-8.493,0,0.0789,0.0915,0.914,0.109,0.461,105.17299999999999,4,9,0,,270744,16,2009-05-04,0,38,6938,1,['1LxC10tZiw6AYtRcemcvKr']
Shake Shake Shake,White Denim,spotify:track:3ejNCuYeXYo06jEVBKe2Py,0.561,0.8059999999999999,11,-4.204,0,0.0895,0.00223,0.77,0.261,0.5539999999999999,179.768,4,9,0,,156533,28,2009-08-01,0,50,118629,1,['0RdRumkn2UydUjqytNJ2Cp']
Waiting,The Methadones,spotify:track:4fgxbf3rO6aRKx4cobtNfo,0.284,0.948,6,-5.367000000000001,0,0.063,2.6e-06,0.0008150000000000001,0.34299999999999997,0.531,157.595,4,11,0,,221306,1,2006-01-01,0,25,7528,1,['2vbIY8Y2HJpomBP4a06AEB']
Rock Y Solo Rock,Cuca,spotify:track:0F3tKDUCYSzoqTjV7nJpRW,0.5660000000000001,0.924,3,-3.701,0,0.10300000000000001,0.00199,2.14e-06,0.301,0.659,108.79700000000001,4,10,0,,238106,28,2006-01-01,0,56,368018,1,['14xs9RNQa8MHRS7YU8Bzfk']
Varnam,Jayanthi Kumaresh,spotify:track:4ZFM5yFsjEzvZ1XmP27L5r,0.47100000000000003,0.349,8,-16.633,1,0.0656,0.975,0.945,0.28600000000000003,0.358,147.19299999999998,4,15,0,,394400,22,2002-12-01,0,22,4384,1,['3Zbm5f0WBZM9ChNuTBbLsT']
We Will Glorify - House Of Worship Album Version,Twila Paris,spotify:track:5q4oEZ9e0dJAejnTA6GHo6,0.479,0.565,9,-6.19,1,0.0316,0.645,0.0,0.107,0.166,135.92700000000002,3,6,0,,192640,13,2008-01-01,0,45,41104,1,['7ua35iM0VjwfuHopuQDScm']
War Dogs Attack,Genocide Commando,spotify:track:2PThU2jVVIm873i6OgpGZF,0.18899999999999997,0.9790000000000001,0,-5.252000000000001,1,0.0836,2.24e-06,0.845,0.731,0.0172,150.124,4,14,0,,253533,0,2002-01-01,0,0,119,1,['3SqFa8AccBbtN8FaB6NpSN']
Dictaphone’s Lament,Tycho,spotify:track:22AjErgWGvXJIsYXKIWFUg,0.5660000000000001,0.556,0,-9.312000000000001,1,0.0295,0.00748,0.898,0.122,0.266,75.983,4,9,0,,310706,0,2006-01-01,0,65,587230,1,['5oOhM2DFWab8XhSdQiITry']
Moan - Trentemøller Remix,trentemøller,spotify:track:5xT2kntSuoII0P95NDeVrb,0.758,0.47,1,-12.988,1,0.0626,0.278,0.765,0.0724,0.364,120.016,4,26,0,,445390,43,2004-01-01,0,55,294851,1,['4O71i7ke5iIBX6RNSFoZbS']
When I Rock,Voodoo & Serano,spotify:track:2D7BMxq35MaNRpl47XXT6N,0.665,0.872,9,-6.858,1,0.11699999999999999,0.012,0.83,0.069,0.127,139.996,4,15,0,,431306,2,2004-06-22,0,40,5462,1,['4Pl9qnKpdOFI90QWXQtP7q']
Crush,Joan Red,spotify:track:1i8idD5SjGj6HJaTXBuSgf,0.247,0.8440000000000001,1,-6.664,0,0.163,0.0285,0.0,0.0909,0.293,128.826,4,9,0,,241400,27,2009-08-14,0,29,5604,1,['59QziM5Yzb0zT3gttaIyOt']
Punk Rock Guilt,Brant Bjork,spotify:track:3GbunxaVu1zALMLcbP3hx6,0.5329999999999999,0.86,5,-9.189,0,0.0513,0.00034500000000000004,0.0558,0.0682,0.65,121.005,4,9,0,,244266,17,2008-01-01,0,45,66368,1,['538ZIoOw6wW1xdjuIaQHOS']
Gun-metal Eyes,Dave Carter & Tracy Grammer,spotify:track:0uuYBNx37NKyoIJp97CeAG,0.637,0.331,4,-9.437999999999999,1,0.0274,0.846,0.0,0.114,0.5720000000000001,81.197,3,19,0,,349400,2,2006-01-01,0,20,2273,1,['3DQlT4YRvt7NCncG9Pk3bE']
