name,artist,song_id,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,sections,target,chart_date,popularity,release_date,weeks,artist_popularity,artist_followers,number_of_artists,list_of_artists,key,artist_id
No More Drama,Mary J. Blige,7nWsh14AHpnTzq1Xejz90U,0.653,0.8370000000000001,-6.818,0,0.124,0.534,7.120000000000001e-05,0.0784,0.64,97.914,326240,4,9,1,2001-12-15,53,2001-01-01,58,75,2457737,1,['1XkoF8ryArs86LZvFOkbyr'],6,1XkoF8ryArs86LZvFOkbyr
Freedom,Paul McCartney,1J3UaZHMc5FooGjz2JUWzs,0.369,0.971,-3.318,1,0.0685,0.15,0.0026100000000000003,0.992,0.758,114.04899999999999,198266,4,3,1,2001-12-15,21,2003-05-17,0,75,3208871,1,['4STHEaNw4mPZ2tzheohgXB'],7,4STHEaNw4mPZ2tzheohgXB
Round And Round - Remix,Various Artists,42ENIUbWw6VusXuB2VMhPx,0.679,0.732,-4.393,0,0.23800000000000002,0.306,0.0,0.0946,0.904,90.634,230640,4,9,1,2001-12-15,42,2001-01-01,0,31,1071,1,['31BLZAIf5FNCUAl2IJ6PKh'],5,31BLZAIf5FNCUAl2IJ6PKh
Got Ur Self A...,Nas,09wQdd0JQbkp9yKfRfwhjG,0.6990000000000001,0.8690000000000001,-4.263,0,0.23800000000000002,0.0118,0.0,0.0982,0.616,93.61200000000001,228626,4,11,1,2001-12-15,51,2001,18,78,2115114,1,['20qISvAhX20dpIbOOzGK3q'],11,20qISvAhX20dpIbOOzGK3q
7 Days,Craig David,0gPQTLaqHDgdupKEok7J2x,0.659,0.812,-7.499,0,0.0487,0.23,0.0,0.0951,0.888,83.01299999999999,235133,4,12,1,2001-12-08,71,2000-08-21,26,74,619375,1,['2JyWXPbkqI5ZJa3gwqVa0c'],4,2JyWXPbkqI5ZJa3gwqVa0c
Hey Baby,No Doubt,2QsoVMTKj5m5kgztTOep98,0.705,0.872,-3.557,0,0.126,0.0618,0.0,0.22699999999999998,0.75,93.62799999999999,207040,4,7,1,2001-12-08,53,2001-12-11,13,71,1874583,2,"['0cQbJU1aAzvbEmTuljWLlF', '6UuT0BJZ9vF8Y1sxXnJl2s']",11,0cQbJU1aAzvbEmTuljWLlF
Bring On The Rain,Jo Dee Messina,1OnXz5v4hVdrNLJ9N4MqzL,0.46799999999999997,0.40399999999999997,-7.25,1,0.0286,0.6890000000000001,0.0,0.177,0.14800000000000002,138.115,240173,4,10,1,2001-12-08,50,2000-08-01,100,77,3819703,2,"['3ltFy7g6KKQPPttsdOMlq3', '6roFdX1y5BYSbp60OTJWMd']",5,3ltFy7g6KKQPPttsdOMlq3
Good Morning Beautiful,Steve Holy,0eHT8N5YQglv8cYYizXvSw,0.565,0.5,-8.822000000000001,1,0.031,0.452,0.0,0.13699999999999998,0.242,70.984,210933,4,12,1,2001-12-01,54,2000-10-03,0,49,28087,1,['0iYwcf0XreyCAswJOJMOII'],7,0iYwcf0XreyCAswJOJMOII
Where Were You (When the World Stopped Turning),Alan Jackson,3eSwvMfSA0Fyku6Ak5JEw0,0.623,0.387,-9.537,1,0.0316,0.5489999999999999,0.0,0.0764,0.18899999999999997,115.36200000000001,305093,4,15,1,2001-11-24,54,2010-11-19,114,76,1372664,1,['4mxWe1mtYIYfP040G38yvS'],0,4mxWe1mtYIYfP040G38yvS
Son Of A Gun (I Betcha Think This Song Is About You),Janet Jackson,24ubPZy7FsV76XMzrjh6TN,0.885,0.765,-5.806,0,0.275,0.008440000000000001,9.87e-05,0.0981,0.484,104.46600000000001,356373,4,13,1,2001-11-24,39,2001-01-01,0,71,2905645,2,"['4qwGe91Bz9K2T8jXTZ815W', '4FtSnMlCVxCswABUmdhwpm']",9,4qwGe91Bz9K2T8jXTZ815W
Butterflies,Michael Jackson,0rT9f5BSZrZ6DvzfBEckG0,0.708,0.655,-2.69,1,0.0883,0.0583,2.1000000000000002e-06,0.11,0.545,89.99,279160,4,14,1,2001-11-17,58,2001-10-29,10,86,16280782,1,['3fMbdgg4jU18AjLCKBhRSm'],8,3fMbdgg4jU18AjLCKBhRSm
Standing Still,Jewel,3ME8wEbmrIlu5FS0Jgb0R0,0.615,0.68,-6.6160000000000005,1,0.0338,0.152,7.18e-06,0.0797,0.34,123.9,270333,4,11,1,2001-11-17,48,2001-10-30,13,63,476556,1,['6FbDoZnMBTdhhhLuJBOOqP'],2,6FbDoZnMBTdhhhLuJBOOqP
Goodbye,Jagged Edge,3PcocqQL1Qn6LtUxjSlk4R,0.821,0.727,-6.2620000000000005,1,0.105,0.134,2.4e-06,0.0532,0.971,130.0,273226,4,11,1,2001-11-17,44,2001-07-03,89,68,1335421,1,['7Aq8lpLMSt1Zxu56pe9bmp'],6,7Aq8lpLMSt1Zxu56pe9bmp
Wrapped Around,Brad Paisley,20dc1jFEG3azMMyvpHj8La,0.616,0.758,-8.43,1,0.0434,0.09300000000000001,0.0,0.132,0.447,141.495,202933,3,6,1,2001-11-17,43,2001-05-29,75,71,1890969,1,['13YmWQJFwgZrd4bf5IjMY4'],9,13YmWQJFwgZrd4bf5IjMY4
Always On Time,Ja Rule,4hrae8atte6cRlSC9a7VCO,0.8390000000000001,0.706,-6.104,0,0.19899999999999998,0.20800000000000002,0.0,0.242,0.8390000000000001,96.67299999999999,245133,4,8,1,2001-11-17,73,2001-01-01,92,75,3029123,2,"['1J2VVASYAamtQ3Bt8wGgA6', '5rkVyNGXEgeUqKkB5ccK83']",5,1J2VVASYAamtQ3Bt8wGgA6
Wherever You Will Go,The Calling,5QpaGzWp0hwB5faV8dkbAz,0.5579999999999999,0.7190000000000001,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,208600,4,7,1,2001-11-10,73,2001,0,66,527651,1,['5aMmmNxw4vgpc5XC6hK0zp'],2,5aMmmNxw4vgpc5XC6hK0zp
Brotha,Angie Stone,2sNAjuCXxyj8jHt93t9IJ9,0.8009999999999999,0.434,-9.174,0,0.376,0.5379999999999999,0.0,0.0729,0.6609999999999999,132.254,268133,4,14,1,2001-11-10,48,2001-10-16,17,59,442931,1,['2hWr3AjjKOCVmWcwvuT4uM'],7,2hWr3AjjKOCVmWcwvuT4uM
Break Ya Neck,Busta Rhymes,7gKgd0P3dAAePiSQQBqrlf,0.82,0.809,-6.7589999999999995,0,0.251,0.44299999999999995,0.00175,0.0613,0.737,83.01100000000001,231240,4,14,1,2001-11-10,70,2001-11-07,20,80,1624013,1,['1YfEcTuGvBQ8xSD1f53UnK'],4,1YfEcTuGvBQ8xSD1f53UnK
Rollout (My Business),Ludacris,4SyadrABZJIjeND1HPJS31,0.9209999999999999,0.6679999999999999,-8.73,1,0.235,0.0949,0.0,0.5920000000000001,0.892,131.059,296586,4,13,1,2001-11-10,60,2001-01-01,59,81,1944823,1,['3ipn9JLAPI5GUEo4y4jcoi'],7,3ipn9JLAPI5GUEo4y4jcoi
Alive - Chris Lord-Alge Mix,P.O.D.,1X4Ntw6Lbaa1ACgilCqMpr,0.42100000000000004,0.95,-3.985,1,0.0768,1.21e-05,0.00021400000000000002,0.314,0.5529999999999999,80.91199999999999,205026,4,8,1,2001-11-03,63,2001-09-11,0,67,1346520,1,['6KO6G41BBLTDNYOLefWTMU'],10,6KO6G41BBLTDNYOLefWTMU
In the End,Linkin Park,60a0Rd6pjrkxjPbaKzXjfq,0.556,0.8640000000000001,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.14299999999999,216880,4,7,1,2001-11-03,84,2000-10-24,29,88,17132813,1,['6XyY86QOPPrYVGvF9ch6wz'],3,6XyY86QOPPrYVGvF9ch6wz
My Sacrifice,Creed,2VSbEXqs6NbNiZSTcHlIDR,0.32,0.88,-6.035,1,0.0504,0.000101,4.31e-06,0.076,0.257,146.349,294600,4,9,1,2001-10-27,70,2001-01-01,124,71,1998212,1,['43sZBwHjahUvgbx1WNIkIz'],2,43sZBwHjahUvgbx1WNIkIz
Get the Party Started,P!nk,02jcEwywffn3Tsb48fXmlW,0.802,0.904,-3.267,0,0.0459,0.00108,0.0,0.17300000000000001,0.961,128.931,192533,4,7,1,2001-10-27,68,2001,78,85,9614009,1,['1KCSPY1glIKqW2TotWuXOR'],11,1KCSPY1glIKqW2TotWuXOR
Run,George Strait,1EXMjx4nCIvYTaY5CZMUSl,0.544,0.57,-10.192,1,0.0326,0.462,0.00183,0.213,0.295,75.59,245426,4,12,1,2001-10-27,54,2001-01-01,104,76,2215025,1,['5vngPClqofybhPERIqQMYd'],2,5vngPClqofybhPERIqQMYd
Riding With Private Malone,David Ball,4yym5ZJXwvg03d4kyhLVZO,0.648,0.527,-8.862,1,0.0515,0.405,0.0,0.0978,0.515,93.93,275053,4,16,1,2001-10-27,56,2001-09-10,0,49,60843,1,['7y9COUDxusQXRjW95vOubE'],4,7y9COUDxusQXRjW95vOubE
"Whenever, Wherever",Shakira,2lnzGkdtDj5mtlcOW2yRtG,0.7929999999999999,0.8320000000000001,-4.862,0,0.0406,0.23600000000000002,1.12e-05,0.20199999999999999,0.872,107.661,196160,4,10,1,2001-10-27,74,2001-11-13,0,86,20000308,1,['0EmeFodog0BfCgMzAIvKQp'],1,0EmeFodog0BfCgMzAIvKQp
"I'm Already There - with ""messages from home""",Lonestar,6qxDXPWnntuVM86zrmCWUM,0.61,0.446,-6.257999999999999,1,0.0655,0.9159999999999999,0.0,0.221,0.611,133.56,271893,3,12,1,2001-10-27,28,2003-01-01,115,64,911813,1,['3qbnxnvUqR14MJ9g8QwZJK'],3,3qbnxnvUqR14MJ9g8QwZJK
Wrapped Up In You,#1 Garth Brooks Tribute Band,47rP8iAz6WJutMWslCnbHZ,0.64,0.525,-11.776,1,0.0573,0.183,1.2e-06,0.145,0.523,103.566,261200,4,8,1,2001-10-27,14,2010-10-01,0,29,2032,1,['31TtMvQIZOdNo3JOCExGlj'],7,31TtMvQIZOdNo3JOCExGlj
We Thuggin' (feat. R. Kelly),Fat Joe,2EcW94ak7kYH4mDMvI7iWg,0.8959999999999999,0.649,-3.792,1,0.20800000000000002,0.177,0.0,0.0759,0.8220000000000001,99.10700000000001,213533,4,10,1,2001-10-27,36,2001-12-04,0,73,3062685,2,"['3ScY9CQxNLQei8Umvpx5g6', '2mxe0TnaNL039ysAj51xPQ']",8,3ScY9CQxNLQei8Umvpx5g6
Sage Wisdom From Diddy,Mike Posner,3zPeGWD7WkoTES5ije9uGI,0.711,0.0926,-23.783,1,0.6970000000000001,0.98,0.0,0.552,0.17800000000000002,76.512,59706,4,3,1,2001-10-27,31,2019-10-09,0,74,1053870,1,['2KsP6tYLJlTBvSUxnwlVWa'],0,2KsP6tYLJlTBvSUxnwlVWa
A Woman's Worth,Alicia Keys,1NRorokmYEtr1koWybvaE4,0.667,0.41,-8.323,0,0.138,0.331,0.0,0.064,0.493,75.069,303333,4,11,1,2001-10-27,58,2001-06-26,19,84,8049832,1,['3DiDSECUqqY1AuBP8qtaIa'],4,3DiDSECUqqY1AuBP8qtaIa
Drowning,Backstreet Boys,0AiTIiCQ15NW8QHQwSxKuR,0.568,0.782,-5.968,1,0.0396,0.0799,0.0,0.0985,0.48100000000000004,141.942,267226,4,10,1,2001-10-20,62,2001-10-23,153,80,3497769,1,['5rSXSAkZ67PYJSvpUpkOr7'],6,5rSXSAkZ67PYJSvpUpkOr7
Where The Stars And Stripes And The Eagle Fly,Aaron Tippin,1tTZM7LUDkxcykOVVIGW4W,0.597,0.773,-4.053,1,0.0288,0.0351,3.85e-05,0.248,0.354,100.009,228200,4,8,1,2001-10-20,49,2002,23,54,372948,1,['4XwKU420OWVk38vz1KvH3M'],2,4XwKU420OWVk38vz1KvH3M
#1,Nelly,7rSj5gEdN5KgHwbnEVAZ4b,0.69,0.5920000000000001,-5.973,1,0.3,0.0236,0.0,0.56,0.466,179.98,198760,4,10,1,2001-10-20,50,2002-06-25,83,79,1631249,1,['2gBjLmx6zQnFGQJCAQpRgw'],7,2gBjLmx6zQnFGQJCAQpRgw
Fade,Staind,70b6WxS0cjxbQqvdu4Q4Sa,0.47100000000000003,0.846,-3.6319999999999997,1,0.0416,0.00209,0.0369,0.126,0.255,116.469,242600,4,9,1,2001-10-20,47,2001-05-22,27,69,1648570,1,['5KDIH2gF0VpelTqyQS7udb'],1,5KDIH2gF0VpelTqyQS7udb
Ballin' Out of Control (feat. Nate Dogg),Jermaine Dupri,65EZ286Mq5YZDPm1PF0JC5,0.907,0.66,-5.585,0,0.222,0.22899999999999998,1.41e-06,0.326,0.833,97.009,188026,4,9,1,2001-10-20,30,2001-10-30,0,80,1177419,2,"['6nfYGe7IIuuP5bMY1jkJP6', '1Oa0bMld0A3u5OTYfMzp5h']",9,6nfYGe7IIuuP5bMY1jkJP6
"Girls, Girls, Girls",JAY-Z,0vzb8Ii9B2fP9c0POFGPOZ,0.509,0.9520000000000001,-4.444,0,0.336,0.14400000000000002,0.0,0.135,0.7,83.068,275373,4,15,1,2001-10-13,54,2001-09-11,69,87,5713670,1,['3nFkdlSjzX9mRTtwJOzDYB'],2,3nFkdlSjzX9mRTtwJOzDYB
Caramel,City High,5dXmPzPDTMWmxmpzxAV1JZ,0.8009999999999999,0.66,-8.267000000000001,0,0.28600000000000003,0.175,9.5e-06,0.0748,0.295,93.036,212293,4,10,1,2001-10-13,47,2001-01-01,28,70,801612,2,"['0LlPal5iJGcCWwZp8VefVs', '4d3yvTptO48nOYTPBcPFZC']",5,0LlPal5iJGcCWwZp8VefVs
I Wanna Talk About Me,Toby Keith,3VHevS1BocAcrihLnl11DG,0.765,0.87,-5.191,1,0.0499,0.168,0.0,0.125,0.684,106.06,183960,4,8,1,2001-10-13,59,2001-08-10,55,73,1370948,1,['2bA6fzP0lMAQ4kz6CF61w8'],5,2bA6fzP0lMAQ4kz6CF61w8
Dig In,Lenny Kravitz,0mBmE1IzBpbhfwEU4nd4ew,0.6709999999999999,0.9209999999999999,-3.878,1,0.0291,0.0129,0.0235,0.0579,0.825,118.42399999999999,217533,4,14,1,2001-10-13,45,2001-01-01,85,74,2081519,1,['5gznATMVO85ZcLTkE9ULU7'],9,5gznATMVO85ZcLTkE9ULU7
Control,Puddle Of Mudd,575Sz3R4xOhueUstPObylF,0.444,0.9129999999999999,-3.452,1,0.0992,0.0030800000000000003,0.0,0.38,0.569,163.689,230066,4,9,1,2001-10-13,63,2001-08-28,0,67,1280986,1,['3dXaa6jwM7B52GZpaJEIr5'],6,3dXaa6jwM7B52GZpaJEIr5
Who We Be,DMX,43myvBhebl12HT2lXxRB5d,0.69,0.888,-2.5180000000000002,1,0.21,0.11800000000000001,0.0,0.309,0.578,82.78200000000001,288653,4,12,1,2001-10-13,23,2020-10-30,56,74,2205235,1,['1HwM5zlC5qNWhJtM00yXzG'],7,1HwM5zlC5qNWhJtM00yXzG
"Lights, Camera, Action!",Mr. Cheeks,36gOOIQaBwXZVKL5z2vC3Z,0.792,0.93,-6.32,1,0.0693,0.115,0.0,0.292,0.812,105.505,261026,4,13,1,2001-10-13,45,2001-01-01,0,46,18100,1,['0UeVxCKyBypjQvDCT889zt'],1,0UeVxCKyBypjQvDCT889zt
What's Going On - Featuring Chuck D - Dupri Original Mix,Artists Against AIDS Worldwide,6bXBygPgj3hXblaoYNc8L4,0.423,0.8640000000000001,-6.817,0,0.395,0.0283,0.0,0.375,0.698,100.316,260226,4,13,1,2001-10-06,25,2001-10-25,0,17,159,1,['6imgPvjUxWkB5xtymEArjJ'],6,6imgPvjUxWkB5xtymEArjJ
You Gets No Love (feat. P. Diddy & Loon),Faith Evans,61kG6g3btiapbSVEj3D0Hb,0.7490000000000001,0.677,-3.502,0,0.125,0.21100000000000002,0.0,0.196,0.917,96.87200000000001,241400,4,10,1,2001-10-06,41,2001,47,77,1964347,3,"['5NDMothbpdpq2xHqSjrrWn', '2gie1bU1LwnxdFAJoTLjzT', '59wfkuBoNyhDMQGCljbUbA']",5,5NDMothbpdpq2xHqSjrrWn
Angels In Waiting,Tammy Cochran,74h3Wdt3mkmA9GX3qqkkbH,0.691,0.366,-7.565,1,0.027999999999999997,0.565,0.0,0.127,0.278,88.78200000000001,217666,4,10,1,2001-10-06,31,2001-05-01,0,22,15776,1,['7EVaoxToIYScm77vpplHXf'],6,7EVaoxToIYScm77vpplHXf
God Bless The U.S.A.,Lee Greenwood,623lYBOJ7bLwh1bu3yeN5V,0.299,0.42200000000000004,-9.977,1,0.0285,0.0873,0.0,0.182,0.168,67.797,191600,4,7,1,2001-09-29,61,1992-01-01,0,52,36439,1,['3g229vTyhsdwm9SO2p1FPL'],5,3g229vTyhsdwm9SO2p1FPL
Hero,Enrique Iglesias,24Gxm7Eh7tO83E26LG0CsY,0.581,0.6509999999999999,-5.617000000000001,1,0.0392,0.14300000000000002,1.05e-05,0.107,0.146,151.959,264600,4,10,1,2001-09-29,62,2001-01-01,57,81,9670477,1,['7qG3b048QCHVRO5Pv1T5lw'],7,7qG3b048QCHVRO5Pv1T5lw
Stuck In A Moment You Can't Get Out Of,U2,2VvbNL1WEg3F8SEha763zx,0.519,0.6459999999999999,-4.671,1,0.0238,0.345,8.18e-05,0.275,0.375,158.55200000000002,272293,4,12,1,2001-09-29,41,2020-10-30,33,83,7469880,1,['51Blml2LZPmy7TTiAg47vQ'],4,51Blml2LZPmy7TTiAg47vQ
Emotion,Destiny's Child,01Aj44KIjCrPmZeXq4UOky,0.41200000000000003,0.5770000000000001,-4.944,1,0.11900000000000001,0.163,0.0,0.0969,0.345,173.675,236400,4,14,1,2001-09-29,60,2001-05-01,140,76,4378040,1,['1Y8cdNmUJH7yBTd9yOvr5i'],7,1Y8cdNmUJH7yBTd9yOvr5i
What Am I Gonna Do,Tyrese,7FFQsnjzumC6eyCXRFPQ2f,0.69,0.475,-4.702,0,0.052000000000000005,0.275,0.0,0.0951,0.536,145.597,280000,4,17,1,2001-09-29,47,2001-10-29,55,61,1541387,1,['08p7B5OtcUuVblvkQIlBhJ'],10,08p7B5OtcUuVblvkQIlBhJ
John Doe featuring MZ Lelee,Public Announcement,2seY1Vy7jidW4bxk98n2eh,0.792,0.45399999999999996,-6.098,1,0.0607,0.00746,1.6e-05,0.256,0.0599,108.415,263200,4,11,1,2001-09-29,41,2001-01-09,8,44,85704,1,['02JTFUpX3CgLWXNKEXIvcb'],5,02JTFUpX3CgLWXNKEXIvcb
Gone,*NSYNC,4CCUjYJPbSXLL23BFeBVbI,0.7040000000000001,0.409,-8.581,0,0.0597,0.43,0.0,0.109,0.495,113.863,292000,4,12,1,2001-09-22,53,2001-07-24,0,73,1371493,1,['6Ff53KvcvAj5U7Z1vojB5o'],11,6Ff53KvcvAj5U7Z1vojB5o
Wish You Were Here,Incubus,6KtLECDztnah63TNmV4Plw,0.24600000000000002,0.768,-7.48,1,0.0387,0.0006309999999999999,0.301,0.102,0.35,169.873,212733,4,11,1,2001-09-22,68,2001-10-23,31,73,2382323,1,['3YcBF2ttyueytpXtEzn1Za'],9,3YcBF2ttyueytpXtEzn1Za
U Got It Bad,Usher,7J41dYQolQJEtj3UmKLu5r,0.816,0.5,-4.551,1,0.03,0.0227,1.53e-06,0.0733,0.649,124.037,247840,4,12,1,2001-09-22,70,2001-08-07,14,85,8164956,1,['23zg3TcAtWQy7J6upgbUnj'],1,23zg3TcAtWQy7J6upgbUnj
What If - Urban Mix,Babyface,4AFhkn04YASMuvUxVMJKmW,0.745,0.451,-6.314,0,0.11199999999999999,0.212,0.0,0.0975,0.48100000000000004,143.908,246466,4,10,1,2001-09-22,45,2001-09-11,15,64,674785,1,['3aVoqlJOYx31lH1gibGDt3'],11,3aVoqlJOYx31lH1gibGDt3
Shine,Lil Wayne,0lyYVubxulG0uUPOVCQj0Z,0.782,0.9390000000000001,-4.51,1,0.1,0.146,0.00586,0.307,0.7490000000000001,96.02,304173,4,12,1,2001-09-22,38,2000-12-19,0,92,9723398,2,"['55Aa2cqylxrFIXC767Z865', '3zYfjygr9KAHu5Fw4JnzaM']",7,55Aa2cqylxrFIXC767Z865
When God-Fearin' Women Get The Blues,Martina McBride,78Pl98qYK16Egcle5fMx0G,0.603,0.7070000000000001,-6.215,1,0.0804,0.11800000000000001,0.0,0.14,0.455,141.83700000000002,299400,4,11,1,2001-09-15,30,2012-10-23,72,63,874312,1,['3P33qFNGBVXl86yQYWspFj'],2,3P33qFNGBVXl86yQYWspFj
Dance With Me,112,6uRH1qMz30ZBwwUG0IYE5s,0.912,0.511,-6.365,1,0.203,0.0259,0.0,0.0442,0.611,101.62799999999999,231800,4,10,1,2001-09-15,60,2001,68,70,744548,1,['7urq0VfqxEYEEiZUkebXT4'],9,7urq0VfqxEYEEiZUkebXT4
Love Of My Life,Brian McKnight,0pCDds54QUooGedfpHUjtW,0.649,0.445,-7.13,1,0.028999999999999998,0.134,7.42e-06,0.11599999999999999,0.335,123.76700000000001,281866,4,10,1,2001-09-15,45,2001-01-01,48,67,939279,1,['6k0IBR0lU42s2GYpNX7kA9'],6,6k0IBR0lU42s2GYpNX7kA9
Love of a Woman,Travis Tritt,7dVINsv6faqqTUelZdvd5U,0.324,0.574,-5.647,1,0.0292,0.239,0.0,0.14300000000000002,0.335,74.101,217533,4,8,1,2001-09-15,45,2000-10-01,42,69,817077,1,['2M4Yt7oKGoYd0wqU44k4i2'],7,2M4Yt7oKGoYd0wqU44k4i2
You Rock My World,Michael Jackson,1Lhwn4PqeGpM4LTVUowW76,0.8540000000000001,0.6729999999999999,-3.1319999999999997,0,0.185,0.038,0.000227,0.255,0.955,95.0,337733,4,9,1,2001-09-08,65,2001-10-29,0,86,16280782,1,['3fMbdgg4jU18AjLCKBhRSm'],4,3fMbdgg4jU18AjLCKBhRSm
Rock The Boat,Aaliyah Tribute,23dX0GazZ8Ojts8X3awQ4G,0.684,0.642,-10.675,1,0.0523,0.094,0.000188,0.19399999999999998,0.584,93.01100000000001,276906,4,12,1,2001-09-08,29,2007-01-16,0,27,1693,1,['44d6kiYityw5RMbE6lRv6i'],7,44d6kiYityw5RMbE6lRv6i
Lifetime,Maxwell,0tXq1ob3ysGZN2oK1abtyp,0.695,0.45399999999999996,-7.267,1,0.0788,0.307,4.6e-06,0.0727,0.496,127.986,329413,4,14,1,2001-09-08,50,2001-08-14,25,63,1101064,1,['2AOt5htsbtyaHd5Eq3kl3j'],9,2AOt5htsbtyaHd5Eq3kl3j
How You Remind Me,Nickelback,0gmbgwZ8iqyMPmXefof8Yf,0.446,0.764,-5.042,1,0.033,0.00135,0.0,0.099,0.5429999999999999,172.09400000000002,223840,4,6,1,2001-09-08,78,2001-09-11,0,80,4705938,1,['6deZN1bslXzeGvOLaLMOIF'],10,6deZN1bslXzeGvOLaLMOIF
Everywhere,Michelle Branch,1u0l8zWpQeMYStFkc2mLD7,0.523,0.828,-4.696000000000001,1,0.0762,0.0136,0.00025499999999999996,0.165,0.47600000000000003,96.95200000000001,214826,4,9,1,2001-09-01,65,2001-07-31,0,62,435888,1,['5rScKX1Sh1U67meeUyTGwk'],1,5rScKX1Sh1U67meeUyTGwk
Superman (It's Not Easy),Five For Fighting,3TwtrR1yNLY1PMPsrGQpOp,0.382,0.41600000000000004,-9.302999999999999,1,0.0302,0.0733,0.0,0.0719,0.125,102.089,221693,4,8,1,2001-09-01,70,2000-09-26,0,64,594609,1,['7FgMLbnZVrEnir95O0YujA'],0,7FgMLbnZVrEnir95O0YujA
Fat Lip,Sum 41,4KacUpvbA3Mfo05gttTjhN,0.402,0.914,-5.215,1,0.142,0.000579,0.0,0.065,0.626,196.505,178266,4,9,1,2001-09-01,73,2001-01-01,0,75,2813262,1,['0qT79UgT5tY4yudH9VfsdT'],9,0qT79UgT5tY4yudH9VfsdT
Livin' It Up,Ja Rule,52gqeRlrBE7hqMlRxEsi6y,0.8740000000000001,0.768,-4.086,1,0.311,0.0554,0.0,0.040999999999999995,0.636,106.095,257066,4,12,1,2001-09-01,63,2001-01-01,81,74,1641617,2,"['1J2VVASYAamtQ3Bt8wGgA6', '5aEWnrN8h3MhuFUPRfaVuy']",6,1J2VVASYAamtQ3Bt8wGgA6
Ugly,Bubba Sparxxx,3NOq1Gpiy4KwDni8NhOmHQ,0.755,0.836,-5.742000000000001,1,0.166,0.32,3.0299999999999998e-05,0.19899999999999998,0.696,90.84700000000001,265226,4,10,1,2001-09-01,44,2001-01-01,0,61,227148,1,['3RPYHNSwe3w0mtfJwKIN9P'],6,3RPYHNSwe3w0mtfJwKIN9P
Every Other Time - Radio Edit & Album Version,LFO,3uD4aRM8QoEAAhwpOke7QU,0.6890000000000001,0.922,-4.56,1,0.0372,0.0143,0.0,0.335,0.72,103.975,247866,4,13,1,2001-08-25,41,2001-06-26,43,49,28331,1,['1FizW0swe8ODtXvEOHXbHX'],11,1FizW0swe8ODtXvEOHXbHX
Clint Eastwood,Gorillaz,7yMiX7n9SBvadzox8T5jzT,0.6629999999999999,0.6940000000000001,-8.627,0,0.172,0.0249,0.0,0.0698,0.524,167.96400000000003,340920,4,17,1,2001-08-25,70,2001,0,85,6111598,1,['3AA28KZvwAUcZuOKwyblJQ'],10,3AA28KZvwAUcZuOKwyblJQ
Feelin' On Yo Booty,R. Kelly,7cFQFr1VpkSp3BTIn7X719,0.737,0.258,-7.784,1,0.0528,0.259,2.71e-06,0.10099999999999999,0.83,61.028,245866,4,10,1,2001-08-25,46,2000-11-07,96,72,2159015,1,['2mxe0TnaNL039ysAj51xPQ'],10,2mxe0TnaNL039ysAj51xPQ
Where I Come From,Alan Jackson,6ej1QJ8eIYmhsyTlvgDajy,0.726,0.631,-8.136000000000001,0,0.0334,0.22,0.0,0.193,0.746,124.711,239240,4,10,1,2001-08-25,57,2010-11-19,101,76,1372664,1,['4mxWe1mtYIYfP040G38yvS'],11,4mxWe1mtYIYfP040G38yvS
Smooth Criminal,Alien Ant Farm,5z6xHjCZr7a7AIcy8sPBKy,0.653,0.9640000000000001,-4.261,0,0.0582,0.00316,0.00512,0.14400000000000002,0.87,126.928,209266,4,9,1,2001-08-25,74,2001-01-01,0,64,587282,1,['6TZdvF1kFzwnQLgHQynzsO'],9,6TZdvF1kFzwnQLgHQynzsO
Girl Next Door,Musiq Soulchild,1yUvsJ7CEO5n2JshBHjM8Z,0.7,0.632,-7.9110000000000005,0,0.259,0.107,1.11e-06,0.0911,0.772,77.918,286440,4,10,1,2001-08-25,35,2000-11-14,21,65,809651,2,"['3UVRliakQfa1pMWIsNuiZ8', '3db4ZlgQ9ksze79UtqJt7H']",10,3UVRliakQfa1pMWIsNuiZ8
Bia' Bia',Lil Jon,1Un1dsZkA9cfZMLOXOyUBc,0.768,0.7,-8.021,1,0.305,0.00185,0.0,0.0901,0.659,79.99600000000001,302106,3,12,1,2001-08-25,45,2000-08-15,0,77,1083139,2,"['7sfl4Xt5KmfyDs2T3SVSMK', '79Pqjevn76nsm1KiEgWuyS']",1,7sfl4Xt5KmfyDs2T3SVSMK
AM To PM,Christina Milian,1PUNthIXityeZlnRLcP7JI,0.872,0.868,-3.036,0,0.12,0.153,2.26e-05,0.843,0.8220000000000001,105.005,231213,4,11,1,2001-08-25,56,2001,0,57,878869,1,['4eAOcbAXIF4BmbN6E1QIlw'],10,4eAOcbAXIF4BmbN6E1QIlw
Because I Got High,Afroman,0rRboI6IRuGx56Dq3UdYY4,0.802,0.341,-8.56,1,0.488,0.16899999999999998,0.0,0.0783,0.8490000000000001,166.01,197760,4,10,1,2001-08-18,67,2001-08-28,0,65,279150,1,['4Icvbp9RDt5aY2TWDOVDsr'],7,4Icvbp9RDt5aY2TWDOVDsr
